"normal_MS","progressive_MS","lesion1","lesion2","normal1","lesion3","normal2","..lesion4","normal3","normal4"
148,302,167,63,69,53,331,236,394,197
3,12,13,3,4,3,24,11,8,11
55,130,104,53,69,8,84,45,74,71
116,154,159,80,34,46,200,173,248,116
163,148,142,52,72,92,263,169,229,119
637,49,96,35,58,82,666,389,404,255
221,243,162,82,125,73,283,203,275,161
102,94,59,35,34,43,138,145,130,55
186,366,319,98,111,20,156,174,248,114
119,160,99,35,109,79,142,140,129,127
59757,94366,55535,66775,56943,106629,106150,66430,98120,83316
126,96,134,47,36,44,214,155,168,65
2,10,2,1,3,6,4,14,5,8
49,95,118,30,45,11,103,62,102,21
24,13,10,16,10,9,54,53,48,27
153,156,136,38,56,46,192,134,154,70
40,26,44,5,6,7,64,55,45,17
94,89,42,31,27,47,88,89,76,42
145,77,107,26,57,15,234,134,234,86
419,280,244,70,211,119,457,411,485,236
96,141,92,30,31,71,83,109,101,42
111,164,127,54,36,36,64,65,126,92
2,1,13,2,0,12,13,8,3,9
8,50,30,25,24,22,40,38,36,30
65,62,44,17,40,59,56,52,54,55
50,103,83,18,44,31,96,62,80,31
96,143,185,52,51,37,132,94,190,118
0,6,9,0,8,1,18,16,15,1
5,16,14,7,1,0,4,7,20,0
98628,171176,96123,109222,82507,135981,146740,104032,142198,138996
326,554,535,315,270,213,353,305,481,378
24485,49264,13486,27865,16836,47026,38774,26485,26610,31591
15,14,25,7,2,2,29,26,49,15
373,211,147,33,76,51,605,482,245,146
105,132,108,38,33,42,229,150,153,52
89,159,181,54,45,44,177,109,218,59
41340,73618,37183,54998,43484,76120,71728,53151,60446,67233
646,780,645,248,378,341,692,546,703,412
6,2,10,6,4,3,11,17,15,0
147,232,107,105,79,126,154,152,192,213
9,62,14,25,27,4,77,43,43,1
172,121,98,24,37,52,199,126,180,133
10,15,27,1,2,16,59,42,41,6
534,405,371,114,234,120,838,600,577,431
16,41,58,50,9,5,36,62,73,24
440,423,307,91,312,106,585,496,535,157
423,834,626,173,313,158,610,515,665,290
40,70,41,25,31,31,59,44,81,21
12,15,9,4,11,10,29,28,8,12
10,1,6,8,5,2,4,9,16,1
75,285,44,28,103,54,192,190,132,79
75,55,54,24,18,10,85,88,112,46
101,281,116,59,76,36,205,147,194,52
12,31,19,8,6,15,21,24,22,5
37,72,28,18,26,2,88,66,71,9
80,50,47,4,8,3,69,56,56,24
48215,78957,30672,50551,40460,70291,93698,71566,67263,64631
8,14,23,1,10,0,12,12,14,15
128,58,29,12,13,39,68,57,74,28
31,66,44,12,31,11,38,45,42,33
515,946,701,304,703,533,592,569,697,551
137,196,198,54,79,31,305,193,188,92
23,33,55,6,4,5,45,24,80,8
47,65,31,28,59,67,79,63,66,58
292,349,267,80,113,97,397,378,381,161
40,101,36,149,87,151,129,127,42,138
1334,1866,1105,472,636,434,1629,1372,1746,924
74,527,232,27,46,26,252,146,291,13
228,200,150,71,175,87,282,197,192,151
4,20,7,1,2,0,1,6,7,9
6,8,9,4,7,0,22,0,2,2
7,16,3,5,8,0,4,11,6,11
64,26,50,34,36,23,49,51,83,231
6,8,3,3,8,3,1,2,5,13
0,10,28,3,1,0,5,6,15,1
11,8,31,3,0,0,7,7,0,14
13,11,1,5,9,1,22,16,15,23
24,45,24,9,26,15,19,25,28,19
7,14,2,2,15,13,0,5,2,3
1,10,10,4,5,3,19,17,7,24
13,18,8,7,26,8,7,11,25,14
27,4,11,8,12,8,18,15,12,61
25,39,15,6,9,0,17,29,18,3
56,11,9,3,21,4,29,17,31,54
35,29,6,18,21,20,20,24,35,35
11,10,14,4,12,7,9,26,25,9
5,6,8,1,1,8,14,7,11,29
78,95,41,46,62,45,56,27,73,54
3,5,2,1,6,4,16,17,9,9
3,9,14,3,6,4,9,4,13,11
45,80,50,22,36,39,52,62,48,42
8,21,5,7,2,2,5,12,9,4
10,19,3,10,3,5,3,4,15,8
30,13,4,9,6,0,8,7,27,5
6,8,16,2,2,3,5,10,8,5
3,12,6,0,2,9,12,5,2,6
18,2,10,9,17,13,3,12,20,39
9,16,5,10,2,0,13,12,12,2
28,14,14,29,13,26,21,16,23,28
67,51,11,47,67,104,17,33,44,134
17,10,7,3,4,14,13,4,10,3
11,17,19,7,4,0,13,20,17,16
18,17,3,3,39,12,8,15,6,22
28,29,7,1,17,20,10,11,18,7
126,92,68,34,116,57,253,161,133,85
5,0,7,8,9,10,15,1,16,22
23,10,9,6,9,5,12,28,14,9
2,6,5,8,5,9,14,12,6,23
5,11,2,2,3,5,12,3,8,0
34,7,9,4,1,11,6,8,14,8
2,3,1,10,11,1,11,9,7,13
22,4,17,17,11,19,23,7,23,49
54,17,9,13,19,14,37,24,27,27
38,33,13,9,44,10,49,43,7,45
30,15,2,11,19,3,14,16,10,16
1,15,7,0,3,1,11,10,11,17
17,45,20,5,3,0,2,1,17,2
13,0,14,12,5,19,8,10,12,32
23,46,12,2,16,28,24,27,11,49
51,52,26,21,38,13,28,64,56,54
17,18,6,0,8,0,17,10,10,5
35,14,9,3,18,5,17,16,8,23
32,10,12,4,14,11,20,11,13,5
7,8,16,19,10,0,6,2,9,11
2,7,6,9,21,7,12,11,11,8
17,26,33,9,13,5,13,18,40,25
2,5,5,8,20,4,3,0,3,6
94,22,38,11,65,99,159,141,161,136
2,14,2,0,4,12,6,1,12,2
0,26,7,2,13,17,14,11,5,3
5,22,4,4,3,0,0,12,8,3
27,12,11,13,1,1,13,10,15,17
19,14,27,6,19,35,28,26,33,24
126,154,152,46,51,53,88,74,135,75
2,6,17,0,1,0,8,5,15,6
23,111,57,9,21,36,42,56,97,23
4,2,2,2,1,10,17,9,2,22
15,47,33,6,24,8,41,36,17,2
47,32,28,16,24,5,96,71,72,31
17,7,15,2,6,7,51,30,32,8
104,148,113,100,114,61,236,183,155,99
5,5,2,0,13,0,6,8,22,6
6,21,15,3,5,3,3,7,9,10
11,6,6,1,15,4,4,4,10,24
4,15,13,6,4,4,8,0,7,0
3,42,14,22,1,0,4,2,13,3
63,106,74,37,16,20,43,64,58,53
5,3,34,17,11,20,45,51,44,24
401,519,471,208,283,156,326,320,413,242
17,89,110,34,7,2,9,34,41,27
62,53,66,40,23,24,69,26,74,32
7,10,13,0,6,0,27,22,27,10
4,8,21,12,0,0,13,8,9,14
45,23,54,6,11,1,41,31,50,33
28,82,47,8,32,24,47,50,56,35
4,23,13,9,9,11,10,13,11,1
0,18,17,5,6,0,4,1,9,2
542,683,460,465,778,303,616,449,572,586
18,41,34,5,5,0,15,15,39,11
471,396,306,98,117,115,657,515,715,280
142,152,153,61,77,49,139,115,202,75
2,2,5,12,1,13,45,23,5,6
515,1072,445,156,783,555,795,691,651,533
19,2,12,4,1,0,15,11,20,4
227,192,167,70,26,69,434,333,377,182
26,45,61,20,11,1,17,32,62,5
1,23,15,9,0,0,3,2,9,0
10,20,21,13,10,12,23,15,34,18
20,9,8,6,2,3,19,34,25,16
1,14,20,4,3,5,19,16,17,0
64,190,152,163,89,59,116,110,123,182
17,6,5,1,12,0,30,23,18,3
130,528,407,221,123,57,190,204,302,136
140,140,101,28,66,32,166,111,152,38
130,528,462,207,27,43,126,143,393,135
21,35,22,10,27,17,12,16,18,16
1,12,3,1,7,10,13,17,11,3
34,16,6,10,12,3,39,24,38,3
110,278,196,128,68,174,174,129,299,141
129,580,453,231,121,100,168,187,265,165
74,167,101,21,43,41,208,77,151,87
1089,1753,1117,717,938,851,900,852,1060,924
54,78,104,8,34,17,238,215,164,43
418,359,322,126,329,217,575,456,539,404
3,48,28,15,22,33,37,28,33,4
29,105,96,13,8,28,125,103,125,11
372,284,265,182,287,265,449,420,400,313
4,5,10,1,0,2,17,8,20,1
24,15,8,16,24,20,39,24,60,38
58,6,22,14,13,1,70,50,69,65
5,18,4,5,8,8,6,9,8,22
33,51,25,17,48,16,26,25,37,68
343,354,197,81,241,171,326,277,318,215
28,35,12,10,19,13,138,38,23,14
78,434,193,69,94,32,129,138,216,91
153,154,122,70,64,40,107,117,118,57
194,675,371,186,210,152,428,343,496,174
32,106,100,69,27,18,42,61,90,67
77,83,33,6,12,10,114,77,72,13
229,294,207,109,100,90,315,300,292,119
29,27,19,1,1,6,21,20,35,2
224,149,111,31,44,35,242,209,247,60
39,20,23,22,2,24,52,52,62,11
15,42,2,8,2,3,15,15,8,4
49,20,42,20,15,13,65,64,52,34
18,24,37,15,8,2,15,28,77,8
46,13,24,3,7,26,18,29,16,14
511,625,481,379,337,338,659,524,706,581
13,34,34,27,0,5,61,42,56,16
4,12,12,0,3,4,8,8,16,11
4,48,24,16,9,2,31,11,42,10
15,22,48,28,4,7,41,31,67,14
21,26,79,37,16,14,52,49,92,21
41,38,33,9,10,8,43,27,28,12
100,80,106,16,15,10,144,119,124,48
242,36,63,9,138,99,365,307,308,100
206,434,1100,383,9,32,827,610,1405,201
2,11,3,13,2,0,1,5,21,4
5,6,7,2,2,4,4,11,9,15
30,59,26,46,24,44,89,53,36,46
2,20,3,6,9,0,7,4,0,1
3,4,4,5,0,7,12,9,20,6
149,92,74,19,12,36,232,128,164,41
14,12,21,4,3,4,16,26,16,13
26,102,33,12,11,12,75,43,44,13
4,4,8,5,1,0,6,9,22,2
58,39,15,17,11,17,66,43,43,36
2,7,13,6,7,4,2,5,13,0
9,4,14,5,15,4,8,8,7,13
14,20,24,10,14,8,44,24,44,10
40,22,32,10,9,14,57,42,56,11
257,314,171,119,163,142,248,258,305,193
4,11,15,4,9,9,59,18,26,3
201,215,102,69,167,146,226,171,182,155
26,3,6,5,33,29,12,23,13,69
150,80,67,43,94,55,276,144,151,105
16,58,66,22,14,13,67,44,84,19
237,354,606,29,22,43,216,215,446,149
898,776,1244,81,54,100,652,659,1446,314
34,26,27,2,8,4,41,27,40,5
118,62,69,17,32,47,121,121,128,43
37,49,37,16,11,3,68,47,70,44
9,4,8,13,1,2,10,3,5,2
314,391,257,149,210,145,354,343,368,264
12,27,6,3,3,0,8,17,15,15
185,256,246,68,56,79,297,259,329,114
172,174,135,63,113,56,220,144,183,146
11,1,14,4,3,11,26,12,17,1
63,313,104,49,33,18,246,172,195,28
2,31,11,3,5,0,17,16,29,4
21,6,12,6,13,12,17,5,14,6
83,98,127,61,28,49,246,200,165,89
54,106,48,21,35,14,95,67,50,62
24,65,222,33,16,23,210,149,330,32
19,75,89,23,9,28,81,93,144,18
124,178,97,25,35,13,181,165,149,61
97,151,83,74,118,80,113,77,84,88
0,8,10,3,0,7,3,3,12,18
13,34,20,8,8,17,43,24,26,9
10,10,20,22,3,5,19,25,21,27
46,37,26,13,31,12,35,36,58,34
247,360,117,109,63,97,96,72,153,106
10,10,16,17,1,7,14,9,19,4
41,67,39,20,34,22,44,61,64,36
61,23,33,4,9,2,104,59,67,25
435,478,312,156,171,207,577,572,517,449
535,644,542,219,219,146,532,410,636,411
478,564,381,271,316,336,527,465,413,320
14,25,16,14,24,20,29,24,41,14
0,7,2,21,5,12,20,2,9,23
1160,963,1370,455,184,267,2053,1437,1827,811
206,684,457,241,126,104,328,299,425,284
421,1111,1158,1184,305,605,987,826,1196,1013
43,36,39,12,17,9,45,55,41,22
5,11,6,4,3,4,6,5,8,2
19,17,22,3,15,5,20,20,15,6
56,91,79,20,42,31,96,55,90,31
62,65,50,19,20,25,69,64,61,36
27,64,70,14,3,2,19,22,32,4
447,596,581,238,323,334,1113,742,905,338
4,48,29,65,24,31,42,18,21,23
9,13,35,22,2,2,30,38,34,24
114,150,61,45,82,73,125,100,114,101
11,11,1,0,5,1,21,18,16,10
254,20,70,28,153,61,317,139,189,240
59,32,32,14,25,12,45,43,37,17
9,95,5,0,32,13,42,17,10,3
254,523,433,154,144,92,496,495,562,217
30,68,83,9,9,2,53,41,47,4
8,15,13,6,4,28,21,25,25,22
109,199,126,96,113,94,207,192,228,126
48,15,35,0,16,9,20,13,34,17
113,46,50,2,57,23,189,197,114,22
17,106,36,12,20,11,53,28,53,27
0,2,12,17,53,56,21,30,38,35
30,75,88,30,7,11,22,23,34,28
902,1135,693,358,749,484,1041,739,883,844
640,598,355,225,685,447,917,787,728,520
36,113,41,11,69,41,94,102,147,15
24,45,73,17,11,13,46,36,80,10
102,83,102,17,50,19,107,65,151,58
20,1,10,6,0,12,20,9,16,10
44,2,19,9,14,17,39,33,46,21
7,1,9,3,7,12,3,6,9,5
0,8,5,12,6,17,1,2,0,2
8,57,29,3,8,2,48,10,50,9
19,17,16,5,15,12,18,21,22,7
10,12,10,2,1,2,28,8,19,11
19,21,26,16,3,9,12,18,13,11
7,5,18,4,4,17,27,36,41,8
20,13,20,0,4,7,25,21,46,16
0,7,24,0,6,6,1,4,3,0
51,28,45,2,13,10,64,25,58,21
4,8,21,3,9,4,7,9,13,11
5,5,2,7,2,0,4,10,17,23
9,14,10,0,9,16,13,20,12,16
11,18,19,14,21,10,20,22,29,30
413,395,265,116,281,319,472,406,476,269
19,40,12,9,25,26,14,11,26,23
25,37,28,17,31,31,33,41,21,45
8,25,10,11,15,10,11,16,19,21
137,354,216,44,57,67,227,197,225,102
20,48,71,18,13,31,66,46,47,20
55,50,56,21,36,60,85,59,56,96
99,29,17,5,74,40,56,51,43,58
11,37,13,16,9,14,24,18,25,12
45,114,58,16,35,30,40,32,57,45
1882,308,498,141,1427,974,2486,1916,1542,1273
25,80,88,20,8,13,14,27,50,16
63,87,110,33,43,29,107,74,118,101
31,16,40,4,12,19,58,54,65,5
70,60,49,14,17,4,113,80,97,26
9,13,6,17,5,0,14,6,13,0
134,250,288,116,77,45,199,175,256,126
19,12,11,3,4,6,40,29,32,14
0,16,13,1,5,11,10,15,12,9
111,80,85,21,29,30,108,75,147,130
30,11,22,5,6,38,63,43,45,17
128,74,60,25,114,84,88,95,112,64
31,51,41,9,13,8,84,59,70,33
224,307,261,80,96,86,233,189,292,169
24,8,2,10,10,4,29,32,25,14
0,3,11,7,1,2,4,4,8,13
143,227,234,223,118,170,288,224,285,153
323,554,471,200,223,165,482,391,547,285
50,68,68,51,22,20,87,59,102,32
65,154,43,42,52,65,157,114,145,89
2,28,93,15,0,0,103,68,29,0
0,7,18,1,0,0,8,12,13,2
19,28,34,28,11,7,18,4,15,29
8,27,16,0,6,0,23,9,24,1
58,197,293,107,54,48,300,276,235,112
6,11,36,11,6,20,15,7,27,16
15,35,52,37,13,8,40,36,57,9
18,12,10,0,3,10,17,6,6,16
0,8,6,2,1,0,23,16,2,4
86,112,88,22,91,89,89,101,114,95
11,4,13,12,9,10,10,3,17,13
19,5,32,28,17,27,32,16,30,41
1164,1054,829,353,607,492,1204,1103,1065,799
41,48,120,23,20,32,223,172,162,53
78,40,95,26,27,27,138,112,142,53
40,71,26,22,47,26,63,46,36,71
0,22,9,2,7,2,23,12,14,3
168,256,265,82,137,73,247,193,275,78
27,40,53,34,39,24,46,55,45,48
18,60,61,7,2,15,32,21,46,14
18,42,22,2,5,1,0,2,24,5
120,126,85,37,34,37,164,135,136,52
17,31,15,9,7,7,49,20,20,25
47,39,58,16,28,12,79,60,84,34
127,148,131,59,89,55,168,155,143,137
8,5,37,3,1,8,18,22,92,21
13,26,16,3,3,10,31,24,26,0
193,161,159,34,74,22,323,224,217,96
448,1586,979,546,466,350,596,503,787,563
126,391,254,207,110,104,116,167,217,137
4,4,7,1,2,1,7,3,12,14
153,306,221,112,98,101,213,178,251,203
40,70,45,29,44,16,49,43,63,53
66,91,79,16,40,26,147,105,98,47
3,17,20,2,9,7,12,10,6,15
43,33,55,30,10,2,63,43,47,30
7,22,42,5,1,0,15,7,48,7
16,8,15,1,0,0,25,32,18,13
3,30,54,10,1,0,8,17,26,4
55,28,23,11,35,33,64,62,44,37
8,0,10,5,2,4,15,14,16,12
1,20,15,16,18,11,9,9,6,11
136,102,88,17,37,78,131,148,160,62
16,2,11,5,6,10,18,22,19,26
387,111,92,20,47,64,689,490,312,152
101,125,158,81,77,42,57,50,152,65
107,117,104,49,126,105,79,109,116,183
100,109,106,42,106,59,152,172,176,92
95,124,67,30,43,43,29,55,78,49
0,2,1,6,5,8,8,2,10,12
0,1,33,1,1,0,11,10,23,3
57,62,90,21,43,29,135,134,115,29
9,100,19,5,27,23,75,63,77,3
385,93,70,24,77,77,262,178,230,244
81,31,26,2,61,49,187,140,70,31
0,11,14,3,0,2,10,3,18,4
51,62,42,25,66,16,53,66,63,35
13,16,0,15,17,11,20,7,9,21
61,185,30,82,49,61,26,38,47,74
14,15,18,7,17,0,3,1,6,15
26,87,36,107,54,81,34,33,23,84
14,35,35,8,0,0,1,3,11,4
0,2,16,14,4,13,7,8,13,6
27,34,14,9,30,18,16,7,6,24
263,438,345,98,116,99,361,288,370,194
15,30,8,14,7,1,20,17,21,3
302,471,632,177,73,123,544,378,962,172
281,326,352,58,119,103,353,292,435,179
147,581,541,166,57,64,76,99,187,101
18,58,24,16,13,2,56,25,57,10
7,10,8,4,2,1,10,3,20,3
165,178,210,98,132,97,308,250,291,196
31,37,20,14,55,13,21,20,29,17
85,128,102,48,86,65,160,137,151,144
4,1,5,7,11,3,9,13,3,17
102,157,84,60,121,86,118,163,138,135
92,206,43,19,34,18,103,99,105,22
5,7,0,2,8,5,5,3,7,12
4,13,1,3,7,10,12,11,6,7
9,22,13,3,21,16,4,8,14,12
22,19,13,1,3,4,25,9,24,31
24,6,3,14,8,2,5,3,11,20
113,80,114,33,106,84,143,123,144,78
15,7,4,15,6,2,1,5,6,12
11,23,20,18,15,2,16,14,10,22
7,23,5,9,4,0,2,5,2,9
58,25,16,12,94,35,52,26,26,42
10,6,26,0,2,9,10,0,5,5
4,18,10,10,11,15,12,19,14,15
14,9,7,25,12,11,15,5,11,31
27,14,6,3,10,4,17,19,12,8
8,13,6,5,5,6,16,15,10,9
7,5,7,3,2,1,4,11,12,11
18,6,5,0,6,1,9,4,18,13
7,7,11,3,2,1,5,9,17,15
12,8,12,10,15,8,3,12,9,14
8,11,0,2,6,0,13,5,12,1
2,17,32,20,1,0,8,9,16,12
251,29,131,59,247,202,1026,619,429,552
155,142,53,32,93,17,71,94,92,42
19105,29723,7736,5670,19194,22493,30438,17776,19339,9700
17710,27268,6472,10347,19924,45653,31200,20008,22440,15334
10854,14046,2984,5914,11868,15905,16311,9994,7443,8335
304369,690909,304144,394217,462365,626458,407550,308767,403647,428706
84,68,40,72,72,571,100,53,78,43
113,269,64,175,256,575,223,207,161,136
4,4,0,2,0,35,1,4,0,2
39,46,20,64,48,64,106,69,45,67
63,112,54,253,158,527,184,187,48,226
13,35,6,5,23,61,43,38,11,15
45,46,4,13,21,71,34,31,47,20
29,61,19,31,59,155,63,42,60,14
67,156,34,72,84,130,197,118,76,53
40,93,13,63,123,198,112,51,36,46
5,13,7,4,45,15,13,14,2,13
90,206,61,43,124,112,279,135,100,61
182,208,78,353,213,603,516,354,107,284
18,102,16,221,20,21,53,60,54,141
40,84,64,13,80,38,50,69,51,24
23,46,22,10,18,34,28,37,39,18
11,22,2,1,5,0,11,24,11,3
51,124,128,87,18,13,97,57,124,47
177,147,160,30,36,33,217,185,285,35
66243,144289,54173,58990,80817,120224,84255,67627,76583,71512
249,271,314,70,107,88,382,310,325,131
9,15,13,0,29,0,15,5,6,10
1251,409,409,119,160,188,1282,959,1028,624
35,593,1897,103,4,19,54,127,2047,27
1,1,318,7,0,0,2,1,229,3
0,1,208,0,0,0,1,9,118,0
7,11,40,0,0,2,8,7,38,2
15,148,1,0,0,0,12,16,2,1
9,183,137,7,0,13,12,20,105,0
0,14,95,6,0,0,2,1,222,1
13,4,8,0,1,3,44,22,26,2
34,6,6,4,18,17,9,8,6,21
111,238,212,124,259,37,237,246,300,152
7,7,10,4,26,3,0,9,4,16
4,6,1,12,1,1,4,8,1,13
67,56,26,27,18,10,39,25,49,34
1,4,2,3,1,1,13,16,6,11
25,14,21,32,34,41,85,82,58,100
56,175,106,20,47,6,61,70,107,38
0,2,11,17,3,5,1,8,17,6
40,21,42,11,2,23,67,51,61,13
28,22,14,11,10,2,19,11,22,9
21,66,21,4,10,0,64,53,58,21
9495,17621,10334,10686,6106,12727,16104,10170,14504,12266
24,27,13,1,8,10,38,28,30,4
81,121,108,53,31,20,129,70,126,58
67,89,37,12,26,14,89,90,66,73
89,92,40,29,52,50,34,52,85,64
73,122,111,53,64,50,181,137,146,73
17,23,15,5,20,16,25,33,51,18
15,92,61,37,13,6,60,37,52,22
25,47,15,9,12,18,26,45,31,16
15,45,10,27,44,15,19,13,30,28
244,328,301,152,115,163,450,382,355,356
35,38,52,10,30,15,31,35,49,10
169,240,118,84,191,108,154,139,270,193
0,28,14,6,0,2,6,14,10,5
14,250,188,72,3,13,7,17,60,47
8,73,7,33,4,13,37,40,17,44
13,0,2,8,8,7,15,15,9,25
24,37,6,6,18,25,21,16,12,7
37,48,35,29,49,10,67,49,69,39
12,12,45,8,10,6,26,10,34,18
38,125,84,58,15,11,28,32,20,40
89,250,147,59,46,39,133,135,143,36
20,23,36,9,21,10,37,43,38,23
9,5,3,0,7,0,15,18,12,0
70,24,15,1,27,37,107,73,68,44
39,189,50,11,18,4,152,107,176,68
37,16,6,16,30,53,9,22,23,26
25,9,13,8,13,7,74,52,26,34
9,42,35,16,10,24,33,31,55,12
6,5,4,10,10,3,11,5,10,9
37,22,17,19,38,8,28,39,24,19
26,54,75,16,10,19,151,95,96,22
60,72,41,22,27,59,100,63,56,72
5,4,2,1,5,3,6,10,9,6
5,10,5,0,6,3,5,3,16,8
18,18,7,3,3,7,21,20,4,3
15,14,10,0,1,4,8,7,23,0
38,17,0,0,3,0,0,0,0,0
37,37,41,21,70,57,71,80,52,87
41,29,27,13,26,8,59,54,36,15
52,90,118,24,38,49,74,71,97,32
11,12,2,0,12,8,6,11,16,12
15,55,39,47,12,1,36,23,34,14
20,23,17,23,18,1,9,22,12,8
32,49,16,24,54,37,39,23,40,45
5,20,5,4,13,2,18,19,11,0
36,34,37,14,11,13,66,51,50,29
11,28,24,9,4,3,16,18,8,5
26,33,32,5,24,14,22,29,37,26
44,39,6,4,30,23,11,9,19,6
11,11,14,10,5,1,41,17,14,14
3,96,3,2,18,0,59,17,27,9
4,4,18,7,1,0,25,22,9,5
10,27,20,17,5,12,23,12,18,12
8,0,3,10,13,3,6,3,4,6
81,68,70,27,45,24,55,61,88,30
268,555,316,269,321,156,312,265,421,292
266,221,197,107,114,119,337,304,377,268
23,20,5,2,14,13,27,29,17,16
1,11,14,22,7,0,6,1,6,8
202,337,246,169,139,53,178,228,306,209
30,58,49,23,21,9,74,59,72,21
8,11,4,6,12,0,10,2,7,6
1,10,6,0,9,9,7,3,13,1
27,32,22,3,13,11,54,54,43,32
158,307,245,54,56,39,315,255,338,90
12,23,12,2,2,3,17,16,24,4
227,196,128,26,66,56,235,203,286,65
21,14,20,6,28,15,52,40,44,15
5,5,12,3,5,1,12,5,2,5
213,180,285,80,137,131,241,203,321,154
70,92,116,28,69,54,121,131,127,48
186,247,199,41,58,27,337,348,300,73
297,443,411,226,147,132,436,387,407,261
14,65,40,34,20,15,19,31,43,9
433,581,473,182,143,134,768,526,764,252
5,26,22,5,3,6,11,27,26,4
66,47,37,19,21,45,91,91,95,61
26,41,21,35,66,24,19,34,22,44
8,7,15,3,3,0,16,14,21,2
26,125,218,98,22,31,79,62,132,66
72,171,140,49,26,53,227,146,153,107
5,5,2,18,5,17,9,5,14,18
22,22,38,21,4,3,16,16,29,25
17,16,10,5,13,0,14,19,20,36
5,14,24,13,0,5,20,20,29,7
44,105,133,44,3,6,66,54,100,28
8,7,4,0,1,8,2,13,6,2
11,44,31,11,18,10,21,33,35,14
3438,3196,2774,782,1657,1288,6610,4600,5015,1616
30,27,41,20,7,8,25,21,26,33
112,233,59,108,117,99,106,92,96,88
13,13,13,5,4,1,28,25,16,9
80,169,84,18,35,14,266,183,249,37
96,58,79,34,47,30,75,72,74,29
0,22,20,6,0,1,5,10,10,2
7,22,2,0,4,4,0,6,6,3
24,8,1,3,8,11,10,20,8,8
1,19,5,6,10,5,5,7,11,9
41,157,304,94,33,31,169,128,319,83
11,13,16,4,4,1,12,19,15,20
11,17,15,3,13,0,41,17,13,5
16,42,8,6,16,11,30,28,34,27
4,13,9,2,11,12,5,1,20,9
11,15,13,3,4,6,21,21,18,29
79,70,55,27,104,80,68,68,67,88
167,120,111,86,53,46,292,184,182,157
63,47,60,24,37,23,78,84,96,26
7,33,12,20,26,12,30,45,23,39
8,4,13,7,1,1,13,6,4,0
65,242,102,221,119,155,119,104,117,233
22,15,1,11,9,12,15,10,16,22
12,26,23,8,17,16,35,21,31,22
13,30,0,5,0,0,22,11,25,6
3,17,1,5,0,1,8,6,8,34
55,47,72,12,25,12,141,94,163,33
74,57,65,37,54,40,93,69,90,49
38,39,25,20,32,44,25,48,29,40
22,97,47,29,60,38,54,54,75,64
53,57,76,17,46,44,142,96,127,40
61,86,68,37,53,63,60,62,75,92
99,205,112,44,86,55,197,167,212,96
6,14,8,4,5,1,13,16,9,4
11,9,26,24,15,5,27,38,37,11
16,17,6,14,31,16,8,20,19,6
77,145,77,105,65,22,197,147,132,195
14,17,18,10,23,8,33,19,35,10
24,3,5,1,13,10,54,46,16,19
3,11,4,6,2,0,4,8,7,6
36,110,133,30,25,9,29,32,46,24
46,95,88,24,36,16,138,108,91,33
6,9,37,14,15,9,7,17,10,10
26,26,17,1,31,5,59,39,20,26
97,10,34,4,26,30,104,51,68,50
51,60,41,4,12,8,41,28,66,34
11,31,47,7,10,6,95,38,87,33
9,30,4,10,33,21,19,12,35,41
48,26,31,17,39,25,66,64,47,28
8,13,21,8,7,10,8,14,18,3
11,21,8,2,3,0,13,10,13,8
7,8,5,2,9,6,29,16,9,14
28,28,89,12,9,6,91,81,87,18
13,9,25,5,5,1,14,9,13,3
23,14,8,4,33,16,14,23,29,17
566,191,191,91,168,112,763,554,551,257
3,20,28,20,0,0,0,2,20,3
3,22,29,10,0,0,16,13,24,0
12,6,5,1,8,5,2,8,8,5
9,15,24,15,0,0,44,29,38,8
18,10,16,11,25,37,37,25,28,18
3,21,12,3,0,9,1,16,8,1
16,32,50,11,7,11,22,12,34,29
88,83,49,39,21,32,102,76,97,57
56,83,51,16,43,20,73,56,81,38
17,31,38,10,6,6,28,11,46,10
7,8,16,11,22,16,59,72,15,29
95,59,64,37,65,54,104,101,136,95
7,22,42,15,29,10,6,21,37,20
27,2,4,0,0,7,31,8,4,4
38,46,14,13,39,32,10,25,38,20
13,88,41,77,32,4,45,49,57,35
7,8,15,3,2,7,6,10,14,3
0,11,15,15,8,3,10,3,10,1
24,17,2,2,1,2,3,10,7,7
161,257,114,63,64,69,259,209,223,136
23,10,3,7,13,1,10,5,15,17
440,5128,642,189,2957,1434,2228,1727,1356,246
349,211,156,66,146,100,530,544,314,259
52,240,137,61,69,28,69,96,121,75
36,43,13,28,61,41,43,48,78,63
14,8,3,3,2,1,3,9,7,4
28,24,19,8,29,21,27,32,18,14
38,111,141,50,1,9,45,42,136,64
4,60,13,11,8,1,5,11,14,6
6,12,13,1,2,0,9,10,0,1
105,231,163,75,62,40,221,159,155,176
4,6,10,0,4,0,15,18,3,0
334,436,292,127,118,113,464,368,380,123
14,27,17,13,13,16,47,34,55,26
107,121,93,38,145,70,123,120,137,110
5,10,2,2,19,6,14,20,15,11
1,0,7,4,4,1,17,6,5,6
12,12,4,2,14,7,17,14,13,5
32,74,41,42,17,12,46,56,24,83
2,8,9,3,6,8,11,2,10,7
8,15,4,2,15,6,5,8,10,7
15,42,12,5,4,4,11,13,16,3
87,120,107,38,76,67,137,90,124,70
6,20,2,25,15,17,24,18,35,12
10,22,14,10,27,6,44,14,22,24
30,35,38,39,23,9,53,74,45,24
8,7,9,1,9,0,7,10,11,9
1,15,16,0,1,1,12,2,8,3
24,73,18,8,21,17,41,35,28,13
